id,source,formula,weight,uid,title,specimen_name,unit,cluster_membership
bir2jbf81b.tab,PDS,,,,RELAB Spectrum ID bir2jbf81b,Zinc Nitrate Hexahydrate- Zn(NO3)2-6H2O,nm,1.0
bir2jbf83b.tab,PDS,,,,RELAB Spectrum ID bir2jbf83b,Lithium Nitrate- LiNO3,nm,1.0
bir2jbf99.tab,PDS,,,,RELAB Spectrum ID bir2jbf99,Transvaal vermiculite (JB1599) platy crystals,nm,1.0
bir2jbf99a.tab,PDS,,,,RELAB Spectrum ID bir2jbf99a,Transvaal vermiculite (JB1599) <125 um,nm,1.0
bir2jbg31c.tab,PDS,,,,RELAB Spectrum ID bir2jbg31c,Calcium Chloride Hexahydrate- CaCl2 hexahydrate bulk (JB1631c),nm,1.0
bir2jbg33a.tab,PDS,,,,RELAB Spectrum ID bir2jbg33a,Magnesium Chloride Hexahydrate- MgCl2 hexahydrate (JB1633a),nm,1.0
bir2jbg36b.tab,PDS,,,,RELAB Spectrum ID bir2jbg36b,Iron (III) Chloride Anhydrate- FeCl3 anhydrate (JB1636b),nm,1.0
bir2jbg36c.tab,PDS,,,,RELAB Spectrum ID bir2jbg36c,Iron (III) Chloride Anhydrate- FeCl3 anhydrate bulk (JB1636c),nm,1.0
bir2jbg37a.tab,PDS,,,,RELAB Spectrum ID bir2jbg37a,Iron (III) Chloride- FeCl3 (JB1637a),nm,1.0
bir2jbg37b.tab,PDS,,,,RELAB Spectrum ID bir2jbg37b,Iron (III) Chloride- FeCl3 (JB1637b),nm,1.0
bir2jbg38a.tab,PDS,,,,RELAB Spectrum ID bir2jbg38a,Iron (III) Chloride Hexahydrate- FeCl3 hexahydrate (JB1638a),nm,1.0
bir2jbg38b.tab,PDS,,,,RELAB Spectrum ID bir2jbg38b,Iron (III) Chloride Hexahydrate- FeCl3 hexahydrate (JB1638b),nm,1.0
bir2jbg39a.tab,PDS,,,,RELAB Spectrum ID bir2jbg39a,Cupric Chloride Copper (II) Chloride Dihydrate- CuCl2 dihydrate (JB1639a),nm,1.0
bir2jbg39b.tab,PDS,,,,RELAB Spectrum ID bir2jbg39b,Cupric Chloride Copper (II) Chloride Dihydrate- CuCl2 dihydrate (JB1639b),nm,1.0
bir2jbg60a.tab,PDS,,,,RELAB Spectrum ID bir2jbg60a,"Halite medium grains (JB1660a, Melissa Lane SL6)",nm,1.0
bir2jbg60b.tab,PDS,,,,RELAB Spectrum ID bir2jbg60b,"Halite coarse grains (JB1660b, Melissa Lane SL6)",nm,1.0
bir2jbg61a.tab,PDS,,,,RELAB Spectrum ID bir2jbg61a,Sinjarite medium grains (JB1661a),nm,1.0
bir2lm029.tab,PDS,,,,RELAB Spectrum ID bir2lm029,"Y-981651,66 Glassy basalt <125 um",nm,1.0
bir2lr073.tab,PDS,,,,RELAB Spectrum ID bir2lr073,"12001,874 20-45 um",nm,1.0
bir2lr153.tab,PDS,,,,RELAB Spectrum ID bir2lr153,"15058,276 bulk A 125-250 um",nm,1.0
bir2lr155.tab,PDS,,,,RELAB Spectrum ID bir2lr155,"15555,965 bulk 125-250 um",nm,1.0
bir2lr168.tab,PDS,,,,RELAB Spectrum ID bir2lr168,"15555,965 reddish-brown pyroxene B",nm,1.0
bir2lr169.tab,PDS,,,,RELAB Spectrum ID bir2lr169,"15555,965 olivine B",nm,1.0
bir2lr170.tab,PDS,,,,RELAB Spectrum ID bir2lr170,"15555,965 light-brown pyroxene B",nm,1.0
bir2lr172.tab,PDS,,,,RELAB Spectrum ID bir2lr172,"15058,276 brown pyroxene",nm,1.0
bir2lr173.tab,PDS,,,,RELAB Spectrum ID bir2lr173,"15058,276 green pyroxene",nm,1.0
bir2ls151.tab,PDS,,,,RELAB Spectrum ID bir2ls151,62231.58 agglutinates 125-250 um (magnetically-separated and hand-picked),nm,1.0
bir2lt047.tab,PDS,,,,RELAB Spectrum ID bir2lt047,MAD-01-B,nm,1.0
bir2mb018b.tab,PDS,,,,RELAB Spectrum ID bir2mb018b,B-7904 <63 um,nm,1.0
bir2mb019b.tab,PDS,,,,RELAB Spectrum ID bir2mb019b,"Y-82162,79 <63 um",nm,1.0
bir2mb064d4.tab,PDS,,,,RELAB Spectrum ID bir2mb064d4,Murchison 75-125 um,nm,1.0
bir2mb064l.tab,PDS,,,,RELAB Spectrum ID bir2mb064l,Murchison <75 um pellet for pulse-laser irradiation,nm,1.0
bir2mb064u01.tab,PDS,,,,RELAB Spectrum ID bir2mb064u01,Murchison <75 um pellet + UV irradiation 312 hrs,nm,1.0
bir2mb064u02.tab,PDS,,,,RELAB Spectrum ID bir2mb064u02,Murchison <75 um pellet + UV irradiation 624 hrs,nm,1.0
bir2mb064v01.tab,PDS,,,,RELAB Spectrum ID bir2mb064v01,"Murchison <75 um pellet for UV irradiation (5 mm diameter, 600 psi) + UV 312 hrs",nm,1.0
bir2mp034.tab,PDS,,,,RELAB Spectrum ID bir2mp034,"Y-86695,104",nm,1.0
bir2mp100.tab,PDS,,,,RELAB Spectrum ID bir2mp100,"Y-78113,145 bulk <45 um",nm,1.0
bir2mp100a.tab,PDS,,,,RELAB Spectrum ID bir2mp100a,"ALH-78113,145 (white part) <45 um",nm,1.0
bir2mp100b.tab,PDS,,,,RELAB Spectrum ID bir2mp100b,"ALH-78113,145 (black part) <45 um",nm,1.0
bir2mp105.tab,PDS,,,,RELAB Spectrum ID bir2mp105,"Y-793592,101 Aubrite <125 um",nm,1.0
bir2mp106.tab,PDS,,,,RELAB Spectrum ID bir2mp106,"Y-82102,87 C5 <125 um",nm,1.0
bir2mp107.tab,PDS,,,,RELAB Spectrum ID bir2mp107,"Y-82103,90 C5 <125 um",nm,1.0
bir2mp108.tab,PDS,,,,RELAB Spectrum ID bir2mp108,"Y-86009,85 CV3 <125 um",nm,1.0
bir2mp109.tab,PDS,,,,RELAB Spectrum ID bir2mp109,"A-882113,86 C4 <125 um",nm,1.0
bir2mp110.tab,PDS,,,,RELAB Spectrum ID bir2mp110,"A-881551,87 C6 <125 um",nm,1.0
bir2mp194c.tab,PDS,,,,RELAB Spectrum ID bir2mp194c,"ALH 84031,4 125-250 um",nm,1.0
bir2mp194e.tab,PDS,,,,RELAB Spectrum ID bir2mp194e,"ALH 84031,4 <25 um",nm,1.0
bir2mp194f.tab,PDS,,,,RELAB Spectrum ID bir2mp194f,"ALH 84031,4 25-45 um",nm,1.0
bir2mp194g.tab,PDS,,,,RELAB Spectrum ID bir2mp194g,"ALH 84031,4 45-75 um",nm,1.0
bir2mp194h.tab,PDS,,,,RELAB Spectrum ID bir2mp194h,"ALH 84031,4 75-125 um",nm,1.0
bir2mp198a.tab,PDS,,,,RELAB Spectrum ID bir2mp198a,"ALH 84040,5 <125 um",nm,1.0
bir2mp203a.tab,PDS,,,,RELAB Spectrum ID bir2mp203a,"ALH 84048,5 <125 um",nm,1.0
bir2mp203c.tab,PDS,,,,RELAB Spectrum ID bir2mp203c,"ALH 84048,5 125-250 um",nm,1.0
bir2mp203e.tab,PDS,,,,RELAB Spectrum ID bir2mp203e,"ALH 84048,5 <25 um",nm,1.0
bir2mp203f.tab,PDS,,,,RELAB Spectrum ID bir2mp203f,"ALH 84048,5 25-45 um",nm,1.0
bir2mp203g.tab,PDS,,,,RELAB Spectrum ID bir2mp203g,"ALH 84048,5 45-75 um",nm,1.0
bir2mp203h.tab,PDS,,,,RELAB Spectrum ID bir2mp203h,"ALH 84048,5 75-125 um",nm,1.0
bir2mp211c.tab,PDS,,,,RELAB Spectrum ID bir2mp211c,"EET 83226,22 125-250 um",nm,1.0
bir2mp211e.tab,PDS,,,,RELAB Spectrum ID bir2mp211e,"EET 83226,22 <25 um",nm,1.0
bir2mp211f.tab,PDS,,,,RELAB Spectrum ID bir2mp211f,"EET 83226,22 25-45 um",nm,1.0
bir2mp211g.tab,PDS,,,,RELAB Spectrum ID bir2mp211g,"EET 83226,22 45-75 um",nm,1.0
bir2mp211h.tab,PDS,,,,RELAB Spectrum ID bir2mp211h,"EET 83226,22 75-125 um",nm,1.0
bir2mp213a.tab,PDS,,,,RELAB Spectrum ID bir2mp213a,"EET 83389,28 <125 um",nm,1.0
bir2mp213c.tab,PDS,,,,RELAB Spectrum ID bir2mp213c,"EET 83389,28 125-250 um",nm,1.0
bir2mp213e.tab,PDS,,,,RELAB Spectrum ID bir2mp213e,"EET 83389,28 <25 um",nm,1.0
bir2mp213f.tab,PDS,,,,RELAB Spectrum ID bir2mp213f,"EET 83389,28 25-45 um",nm,1.0
bir2mp213g.tab,PDS,,,,RELAB Spectrum ID bir2mp213g,"EET 83389,28 45-75 um",nm,1.0
bir2mp213h.tab,PDS,,,,RELAB Spectrum ID bir2mp213h,"EET 83389,28 75-125 um",nm,1.0
bir2mp225u02.tab,PDS,,,,RELAB Spectrum ID bir2mp225u02,"MET 00630,6 chip Spot B + UV irradiation for 624 hours",nm,1.0
bir2mp226c.tab,PDS,,,,RELAB Spectrum ID bir2mp226c,"MET 00639,16 125-250 um",nm,1.0
bir2mp226d.tab,PDS,,,,RELAB Spectrum ID bir2mp226d,"MET 00639,16 250-500 um",nm,1.0
bir2mp226e.tab,PDS,,,,RELAB Spectrum ID bir2mp226e,"MET 00639,16 250-500 um",nm,1.0
bir2mp226p.tab,PDS,,,,RELAB Spectrum ID bir2mp226p,"MET 00639,16 <125 um pellet pressed with 1 ton at Sasaki Lab",nm,1.0
bir2mp226qhe.tab,PDS,,,,RELAB Spectrum ID bir2mp226qhe,"MET 00639,16 <125 um pellet pressed with 2 ton #1 irradiated with 20KeV He+ by Rosario Brunetto",nm,1.0
bir2mp232c.tab,PDS,,,,RELAB Spectrum ID bir2mp232c,"QUE 97077,14 125-250 um",nm,1.0
bir2mp232e.tab,PDS,,,,RELAB Spectrum ID bir2mp232e,"QUE 97077,14 <25 um",nm,1.0
bir2mp232f.tab,PDS,,,,RELAB Spectrum ID bir2mp232f,"QUE 97077,14 25-45 um",nm,1.0
bir2mp232g.tab,PDS,,,,RELAB Spectrum ID bir2mp232g,"QUE 97077,14 45-75 um",nm,1.0
bir2mp232h.tab,PDS,,,,RELAB Spectrum ID bir2mp232h,"QUE 97077,14 75-125 um",nm,1.0
bir2mt156a.tab,PDS,,,,RELAB Spectrum ID bir2mt156a,"ALHA77278,111 (LL3.7) <45 um",nm,1.0
bir2mt156b.tab,PDS,,,,RELAB Spectrum ID bir2mt156b,"ALHA77278,111 (LL3.7) 45-125 um",nm,1.0
bir2mt161a.tab,PDS,,,,RELAB Spectrum ID bir2mt161a,"ALH84086,27 (L3.8) <45 um",nm,1.0
bir2mt161b.tab,PDS,,,,RELAB Spectrum ID bir2mt161b,"ALH84086,27 (L3.8) 45-125 um",nm,1.0
bir2mt167a.tab,PDS,,,,RELAB Spectrum ID bir2mt167a,"BTN00301,7 (H3.3) <45 um",nm,1.0
bir2mt167b.tab,PDS,,,,RELAB Spectrum ID bir2mt167b,"BTN00301,7 (H3.3) 45-125 um",nm,1.0
bir2mt173a.tab,PDS,,,,RELAB Spectrum ID bir2mt173a,"LEW87254,16 (LL3.5) <45 um",nm,1.0
bir2mt173b.tab,PDS,,,,RELAB Spectrum ID bir2mt173b,"LEW87254,16 (LL3.5) 45-125 um",nm,1.0
bir2mt189.tab,PDS,,,,RELAB Spectrum ID bir2mt189,Murray <35 um,nm,1.0
bir2mt190.tab,PDS,,,,RELAB Spectrum ID bir2mt190,Murchison <35 um,nm,1.0
bir2mt232.tab,PDS,,,,RELAB Spectrum ID bir2mt232,Murchison 2-cm chip broken face (water washed),nm,1.0
bir2mx064p.tab,PDS,,,,RELAB Spectrum ID bir2mx064p,Orgueil + Ivuna (CI1) <125 um pellet,nm,1.0
bir2mx064p5.tab,PDS,,,,RELAB Spectrum ID bir2mx064p5,Orgueil + Ivuna (CI1) <125 um pellet irradiated with 5-mJ laser,nm,1.0
bir2nt001.tab,PDS,,,,RELAB Spectrum ID bir2nt001,MNHN 104.599,nm,1.0
bir2nt002.tab,PDS,,,,RELAB Spectrum ID bir2nt002,MNHN 52.247,nm,1.0
bir2nt003.tab,PDS,,,,RELAB Spectrum ID bir2nt003,Unknown,nm,1.0
bir2nt014.tab,PDS,,,,RELAB Spectrum ID bir2nt014,110907-A,nm,1.0
bir2nt015.tab,PDS,,,,RELAB Spectrum ID bir2nt015,110907-B,nm,1.0
bir2pl057d.tab,PDS,,,,RELAB Spectrum ID bir2pl057d,SS (An 68) 45-125 um,nm,1.0
bir2pl126d.tab,PDS,,,,RELAB Spectrum ID bir2pl126d,PL016_45-125 (0.28 +/- 0.06 wt% FeO),nm,1.0
bir2pl127d.tab,PDS,,,,RELAB Spectrum ID bir2pl127d,PL017_45-125 (0.31 +/- 0.06 wt% FeO),nm,1.0
bir2pl128d.tab,PDS,,,,RELAB Spectrum ID bir2pl128d,PL018_45-125 (0.37 +/- 0.06 wt% FeO),nm,1.0
bir2pl129d.tab,PDS,,,,RELAB Spectrum ID bir2pl129d,PL019_45-125 (0.42 +/- 0.06 wt% FeO),nm,1.0
bir2pl130d.tab,PDS,,,,RELAB Spectrum ID bir2pl130d,PL020_45-125 (0.57 +/- 0.06 wt% FeO),nm,1.0
bir2pl131d.tab,PDS,,,,RELAB Spectrum ID bir2pl131d,PL021_45-125 (0.46 +/- 0.1 wt% FeO),nm,1.0
bir2pl132d.tab,PDS,,,,RELAB Spectrum ID bir2pl132d,PL012_45-125 (0.66 +/- 0.2 wt% FeO),nm,1.0
bir2pl154n.tab,PDS,,,,RELAB Spectrum ID bir2pl154n,Bytownite 38-63 um wet-sieved,nm,1.0
bir2pl154q.tab,PDS,,,,RELAB Spectrum ID bir2pl154q,Bytownite 150-180 um wet-sieved,nm,1.0
bir2pl154u.tab,PDS,,,,RELAB Spectrum ID bir2pl154u,Bytownite 300-500 um wet-sieved,nm,1.0
bir2pl155n.tab,PDS,,,,RELAB Spectrum ID bir2pl155n,Labradorite 38-63 um wet-sieved,nm,1.0
bir2pl155q.tab,PDS,,,,RELAB Spectrum ID bir2pl155q,Labradorite 150-180 um wet-sieved,nm,1.0
bir2pl155u.tab,PDS,,,,RELAB Spectrum ID bir2pl155u,Chihuahua labradorite 300-500 um wet-sieved,nm,1.0
bir2rk103.tab,PDS,,,,RELAB Spectrum ID bir2rk103,Black teflon dish for Relab,nm,1.0
bir2ry001.tab,PDS,,,,RELAB Spectrum ID bir2ry001,Ryugu C0002 powder 5,nm,1.0
bir2ry002.tab,PDS,,,,RELAB Spectrum ID bir2ry002,Ryugu C0002 coarse with glue,nm,1.0
bir2sf024a.tab,PDS,,,,RELAB Spectrum ID bir2sf024a,SPT110,nm,1.0
bir2sf025a.tab,PDS,,,,RELAB Spectrum ID bir2sf025a,SPT111,nm,1.0
bir2sf026a.tab,PDS,,,,RELAB Spectrum ID bir2sf026a,SPT112,nm,1.0
bir2sf031a.tab,PDS,,,,RELAB Spectrum ID bir2sf031a,SPT117,nm,1.0
bir2sf035a.tab,PDS,,,,RELAB Spectrum ID bir2sf035a,SPT121,nm,1.0
bir2sf044a.tab,PDS,,,,RELAB Spectrum ID bir2sf044a,SPT130,nm,1.0
bir2sf051a.tab,PDS,,,,RELAB Spectrum ID bir2sf051a,SPT137,nm,1.0
bir2sp080c.tab,PDS,,,,RELAB Spectrum ID bir2sp080c,FeSp6_8 45-75 um,nm,1.0
bir2sp080d.tab,PDS,,,,RELAB Spectrum ID bir2sp080d,FeSp6_8 75-125 um,nm,1.0
bir2sr046.tab,PDS,,,,RELAB Spectrum ID bir2sr046,WAR-5804,nm,1.0
bir2sr047.tab,PDS,,,,RELAB Spectrum ID bir2sr047,WAR-0235,nm,1.0
bir2sr049.tab,PDS,,,,RELAB Spectrum ID bir2sr049,BUR-3720A,nm,1.0
bir2uh010.tab,PDS,,,,RELAB Spectrum ID bir2uh010,4othersand_4446,nm,1.0
bir2wv001.tab,PDS,,,,RELAB Spectrum ID bir2wv001,"Magnesium chloride, ultra dry, 99.99% under Argon (MgCl2)",nm,1.0
bir2xx002.tab,PDS,,,,RELAB Spectrum ID bir2xx002,PEL Planet X tektite <25 um,nm,1.0
bir3be062.tab,PDS,,,,RELAB Spectrum ID bir3be062,Basalt Glass- BAS Gl,nm,1.0
bir3be082.tab,PDS,,,,RELAB Spectrum ID bir3be082,Olivine- OLV-SC,nm,1.0
bir3ea019a.tab,PDS,,,,RELAB Spectrum ID bir3ea019a,Celadonite- CEL101,nm,1.0
bir3ea022a.tab,PDS,,,,RELAB Spectrum ID bir3ea022a,Chrysocolla- CHY103,nm,1.0
bir3ea031a.tab,PDS,,,,RELAB Spectrum ID bir3ea031a,Phlogopite- PHL101,nm,1.0
bir3jj001.tab,PDS,,,,RELAB Spectrum ID bir3jj001,Albitite Unshocked <40 um,nm,1.0
bir3jj002.tab,PDS,,,,RELAB Spectrum ID bir3jj002,Albitite #3315 shocked at 17.0 GPa,nm,1.0
bir3jj003.tab,PDS,,,,RELAB Spectrum ID bir3jj003,Albitite #3313 shocked at 24.0 GPa,nm,1.0
bir3jj004.tab,PDS,,,,RELAB Spectrum ID bir3jj004,Albitite #3311 shocked at 25.5 GPa,nm,1.0
bir3jj005.tab,PDS,,,,RELAB Spectrum ID bir3jj005,Albitite #3322 shocked at 27.8 GPa,nm,1.0
bir3jj006.tab,PDS,,,,RELAB Spectrum ID bir3jj006,Albitite #3312 shocked at 29.0 GPa,nm,1.0
bir3jj007.tab,PDS,,,,RELAB Spectrum ID bir3jj007,Albitite #3314 shocked at 31.4 GPa,nm,1.0
bir3jj008.tab,PDS,,,,RELAB Spectrum ID bir3jj008,Albitite #3319 shocked at 34.8 GPa,nm,1.0
bir3jj009.tab,PDS,,,,RELAB Spectrum ID bir3jj009,Albitite #3318 shocked at 38.0 GPa,nm,1.0
bir3jj010.tab,PDS,,,,RELAB Spectrum ID bir3jj010,Albitite #3320 shocked at 44.6 GPa with some contamination,nm,1.0
bir3jj011.tab,PDS,,,,RELAB Spectrum ID bir3jj011,Albitite #3321 shocked at 46.8 GPa,nm,1.0
bir3jj012.tab,PDS,,,,RELAB Spectrum ID bir3jj012,Albitite #3316 shocked at 50.0 GPa with some contamination,nm,1.0
bir3jj013.tab,PDS,,,,RELAB Spectrum ID bir3jj013,Albitite #3317 shocked at 55.8 GPa with significant contamination,nm,1.0
bir3jj014.tab,PDS,,,,RELAB Spectrum ID bir3jj014,Anorthosite Unshocked (Stillwater),nm,1.0
bir3jj015.tab,PDS,,,,RELAB Spectrum ID bir3jj015,Anorthosite #3156 shocked at 17.0 GPa,nm,1.0
bir3jj016.tab,PDS,,,,RELAB Spectrum ID bir3jj016,Anorthosite #3154 shocked at 21.0 GPa,nm,1.0
bir3jj017.tab,PDS,,,,RELAB Spectrum ID bir3jj017,Anorthosite #3151 shocked at 21.5 GPa,nm,1.0
bir3jj018.tab,PDS,,,,RELAB Spectrum ID bir3jj018,Anorthosite #3155 shocked at 22.6 GPa,nm,1.0
bir3jj019.tab,PDS,,,,RELAB Spectrum ID bir3jj019,Anorthosite #3146 shocked at 25.5 GPa,nm,1.0
bir3jj020.tab,PDS,,,,RELAB Spectrum ID bir3jj020,Anorthosite #3145 shocked at 27.0 GPa,nm,1.0
bir3jj021.tab,PDS,,,,RELAB Spectrum ID bir3jj021,Anorthosite #3147 shocked at 27.6 GPa,nm,1.0
bir3jj022.tab,PDS,,,,RELAB Spectrum ID bir3jj022,Anorthosite #3142 shocked at 29.3 GPa,nm,1.0
bir3jj023.tab,PDS,,,,RELAB Spectrum ID bir3jj023,Anorthosite #3148 shocked at 37.5 GPa,nm,1.0
bir3jj024.tab,PDS,,,,RELAB Spectrum ID bir3jj024,Anorthosite #3143 shocked at 38.2 GPa,nm,1.0
bir3jj025.tab,PDS,,,,RELAB Spectrum ID bir3jj025,Anorthosite #3149 shocked at 49.2 GPa,nm,1.0
bir3jj026.tab,PDS,,,,RELAB Spectrum ID bir3jj026,Anorthosite #3144 shocked at 56.3 GPa,nm,1.0
bir3jj040.tab,PDS,,,,RELAB Spectrum ID bir3jj040,Andesine anorthosite powder STU06-1688 unshocked,nm,1.0
bir3jj041.tab,PDS,,,,RELAB Spectrum ID bir3jj041,Andesine anorthosite #3510 shocked at 15.8 GPa,nm,1.0
bir3jj042.tab,PDS,,,,RELAB Spectrum ID bir3jj042,Andesine anorthosite #3509 shocked at 24.9 GPa,nm,1.0
bir3jj043.tab,PDS,,,,RELAB Spectrum ID bir3jj043,Andesine anorthosite #3508 shocked at 26.4 GPa,nm,1.0
bir3jj044.tab,PDS,,,,RELAB Spectrum ID bir3jj044,Andesine anorthosite #3507 shocked at 28.4 GPa,nm,1.0
bir3jj045.tab,PDS,,,,RELAB Spectrum ID bir3jj045,Andesine anorthosite #3513 shocked at 29.4 GPa,nm,1.0
bir3jj046.tab,PDS,,,,RELAB Spectrum ID bir3jj046,Andesine anorthosite #3511 shocked at 29.6 GPa,nm,1.0
bir3jj047.tab,PDS,,,,RELAB Spectrum ID bir3jj047,Andesine anorthosite #3517 shocked at 42.9 GPa,nm,1.0
bir3jj048.tab,PDS,,,,RELAB Spectrum ID bir3jj048,"Andesine anorthosite #3514 shocked at 39,5 GPa",nm,1.0
bir3jj049.tab,PDS,,,,RELAB Spectrum ID bir3jj049,Andesine anorthosite #3515 shocked at 33.8 GPa,nm,1.0
bir3jj050.tab,PDS,,,,RELAB Spectrum ID bir3jj050,Shocked Andesine Anorthosite #3512,nm,1.0
bir3jj051.tab,PDS,,,,RELAB Spectrum ID bir3jj051,Andesine anorthosite #3516 shocked at 37.6 GPa,nm,1.0
bir3jj052.tab,PDS,,,,RELAB Spectrum ID bir3jj052,Andesine anorthosite #3518 shocked at 47.5 GPa,nm,1.0
bir3jj053.tab,PDS,,,,RELAB Spectrum ID bir3jj053,Andesine anorthosite #3519 shocked at 50.0 GPa,nm,1.0
bir3jj054.tab,PDS,,,,RELAB Spectrum ID bir3jj054,Andesine anorthosite #3520 shocked at 53.0 GPa,nm,1.0
bir3jj055.tab,PDS,,,,RELAB Spectrum ID bir3jj055,Andesine anorthosite #3521 shocked at 56.6 GPa,nm,1.0
bir3lr052.tab,PDS,,,,RELAB Spectrum ID bir3lr052,"15401,136",nm,1.0
bir3lr114.tab,PDS,,,,RELAB Spectrum ID bir3lr114,"67461,146 20-45 um",nm,1.0
bir3lr168.tab,PDS,,,,RELAB Spectrum ID bir3lr168,"15555,965 reddish-brown pyroxene B",nm,1.0
bir3lr169.tab,PDS,,,,RELAB Spectrum ID bir3lr169,"15555,965 olivine B",nm,1.0
bir3lr170.tab,PDS,,,,RELAB Spectrum ID bir3lr170,"15555,965 light-brown pyroxene B",nm,1.0
bir3mb018a.tab,PDS,,,,RELAB Spectrum ID bir3mb018a,B-7904 <125 um,nm,1.0
bir3mp213c.tab,PDS,,,,RELAB Spectrum ID bir3mp213c,"EET 83389,28 125-250 um",nm,1.0
bir3mp213e.tab,PDS,,,,RELAB Spectrum ID bir3mp213e,"EET 83389,28 <25 um",nm,1.0
bir3mp226c.tab,PDS,,,,RELAB Spectrum ID bir3mp226c,"MET 00639,16 125-250 um",nm,1.0
bir3mp226d.tab,PDS,,,,RELAB Spectrum ID bir3mp226d,"MET 00639,16 250-500 um",nm,1.0
bir3mp226e.tab,PDS,,,,RELAB Spectrum ID bir3mp226e,"MET 00639,16 250-500 um",nm,1.0
bir3mt232.tab,PDS,,,,RELAB Spectrum ID bir3mt232,Murchison 2-cm chip broken face (water washed),nm,1.0
bir3mx064p5.tab,PDS,,,,RELAB Spectrum ID bir3mx064p5,Orgueil + Ivuna (CI1) <125 um pellet irradiated with 5-mJ laser,nm,1.0
bir3rk103.tab,PDS,,,,RELAB Spectrum ID bir3rk103,Black teflon dish for Relab,nm,1.0
bir3ry002.tab,PDS,,,,RELAB Spectrum ID bir3ry002,Ryugu C0002 coarse with glue,nm,1.0
bir4hl008.tab,PDS,,,,RELAB Spectrum ID bir4hl008,Spectralon- SRS-99-020,nm,1.0
bir4mp213c.tab,PDS,,,,RELAB Spectrum ID bir4mp213c,"EET 83389,28 125-250 um",nm,1.0
bir4mp213e.tab,PDS,,,,RELAB Spectrum ID bir4mp213e,"EET 83389,28 <25 um",nm,1.0
bir4wc004.tab,PDS,,,,RELAB Spectrum ID bir4wc004,WCS-HO-020,nm,1.0
bir4wc005.tab,PDS,,,,RELAB Spectrum ID bir4wc005,WCS-DO-020,nm,1.0
bir4wc006.tab,PDS,,,,RELAB Spectrum ID bir4wc006,WCS-EO-020,nm,1.0
bir5wc002.tab,PDS,,,,RELAB Spectrum ID bir5wc002,CSTM-WCS-MC from Labsphere,nm,1.0
birahl008.tab,PDS,,,,RELAB Spectrum ID birahl008,Spectralon- SRS-99-020,nm,1.0
birahl015.tab,PDS,,,,RELAB Spectrum ID birahl015,Zynolyte black paint,nm,1.0
birahl016.tab,PDS,,,,RELAB Spectrum ID birahl016,Nextel black paint Velvet-coating 811-21 (9218 schwarz),nm,1.0
biralr253.tab,PDS,,,,RELAB Spectrum ID biralr253,"61016,538 (about <200 um, 21 mg)",nm,1.0
biralr254.tab,PDS,,,,RELAB Spectrum ID biralr254,"60055,27 (about <200 um, 171 mg)",nm,1.0
biralr255.tab,PDS,,,,RELAB Spectrum ID biralr255,"60215,65 (about <500 um, 168 mg)",nm,1.0
biralr257.tab,PDS,,,,RELAB Spectrum ID biralr257,"61016,546 chip",nm,1.0
biramp192.tab,PDS,,,,RELAB Spectrum ID biramp192,"ALH 83106,6 chip",nm,1.0
biramp193.tab,PDS,,,,RELAB Spectrum ID biramp193,"ALH 84029,56 chip",nm,1.0
biramp194.tab,PDS,,,,RELAB Spectrum ID biramp194,"ALH 84031,4 chip",nm,1.0
biramp195.tab,PDS,,,,RELAB Spectrum ID biramp195,"ALH 84033,36 chip",nm,1.0
biramp196.tab,PDS,,,,RELAB Spectrum ID biramp196,"ALH 84034,29 chip",nm,1.0
biramp197.tab,PDS,,,,RELAB Spectrum ID biramp197,"ALH 84039,16 chip",nm,1.0
biramp198.tab,PDS,,,,RELAB Spectrum ID biramp198,"ALH 84040,5 chip",nm,1.0
biramp199.tab,PDS,,,,RELAB Spectrum ID biramp199,"ALH 84042,23 chip",nm,1.0
biramp200.tab,PDS,,,,RELAB Spectrum ID biramp200,"ALH 84043,4 chip",nm,1.0
biramp201.tab,PDS,,,,RELAB Spectrum ID biramp201,"ALH 84044,25 chip",nm,1.0
biramp202.tab,PDS,,,,RELAB Spectrum ID biramp202,"ALH 84045,4 chip",nm,1.0
biramp203.tab,PDS,,,,RELAB Spectrum ID biramp203,"ALH 84048,5 chip",nm,1.0
biramp204.tab,PDS,,,,RELAB Spectrum ID biramp204,"ALH 84049,5 chip",nm,1.0
biramp205.tab,PDS,,,,RELAB Spectrum ID biramp205,"ALH 84054,9 chip",nm,1.0
biramp206.tab,PDS,,,,RELAB Spectrum ID biramp206,"ALH 84191,7 chip",nm,1.0
biramp207.tab,PDS,,,,RELAB Spectrum ID biramp207,"ALH 85005,11 chip",nm,1.0
biramp208.tab,PDS,,,,RELAB Spectrum ID biramp208,"ALH 85009,6 chip",nm,1.0
biramp209.tab,PDS,,,,RELAB Spectrum ID biramp209,"ALH 85011,4 chip",nm,1.0
biramp210.tab,PDS,,,,RELAB Spectrum ID biramp210,"ALH 85013,76 chip",nm,1.0
biramp210p.tab,PDS,,,,RELAB Spectrum ID biramp210p,"ALH 85013,76 polished slab",nm,1.0
biramp211.tab,PDS,,,,RELAB Spectrum ID biramp211,"EET 83226,22 chip",nm,1.0
biramp212.tab,PDS,,,,RELAB Spectrum ID biramp212,"EET 83355,32 chip",nm,1.0
biramp213.tab,PDS,,,,RELAB Spectrum ID biramp213,"EET 83389,28 chip",nm,1.0
biramp214.tab,PDS,,,,RELAB Spectrum ID biramp214,"EET 90021,12 chip",nm,1.0
